"shipping_id","order_id","shipping_provider","delay_days"
10731,11517,"fedex",4
10732,20680,"fedex",4
10734,19601,"fedex",5
10735,9690,"fedex",4
10737,11577,"fedex",4
10738,8409,"fedex",5
10740,13280,"fedex",5
10742,16964,"fedex",5
10744,14892,"fedex",5
10748,7831,"fedex",5
10753,4533,"fedex",5
10759,9858,"fedex",4
10760,9418,"fedex",4
10762,877,"fedex",5
10765,21353,"fedex",4
10766,21375,"fedex",5
10769,1947,"fedex",4
10771,14093,"fedex",5
10772,7741,"fedex",5
10774,4154,"fedex",4
10776,15572,"fedex",4
10778,4395,"fedex",4
10780,19362,"fedex",5
10782,15646,"fedex",4
10783,4876,"fedex",5
10787,11073,"fedex",4
10788,11507,"fedex",4
10793,9958,"fedex",4
10795,20781,"fedex",4
10800,20743,"fedex",4
10803,1523,"fedex",4
10804,10502,"fedex",4
10806,17665,"fedex",4
10811,18567,"fedex",5
10815,8875,"fedex",4
10816,20358,"fedex",5
10819,16769,"fedex",5
10824,531,"fedex",4
10825,17481,"fedex",5
10826,14182,"fedex",5
10827,13689,"fedex",5
10829,11531,"fedex",5
10832,2581,"fedex",5
10833,16912,"fedex",4
10834,10740,"fedex",5
10836,192,"fedex",5
10840,12680,"fedex",4
10841,4981,"fedex",5
10845,7321,"fedex",4
10847,553,"fedex",4
10848,11324,"fedex",5
10851,7150,"fedex",5
10852,15641,"fedex",5
10856,18892,"fedex",5
10857,11021,"fedex",4
10861,3369,"fedex",5
10869,1525,"fedex",4
10870,9599,"fedex",5
10874,19903,"fedex",5
10876,1512,"fedex",4
10877,18105,"fedex",4
10879,7592,"fedex",5
10881,20956,"fedex",4
10882,21601,"fedex",5
10884,21221,"fedex",5
10885,21108,"fedex",5
10887,9432,"fedex",4
10888,14293,"fedex",5
10895,2870,"fedex",5
10901,11582,"fedex",4
10904,12227,"fedex",4
10907,17701,"fedex",4
10908,416,"fedex",5
10909,5161,"fedex",5
10918,13562,"fedex",4
10922,16444,"fedex",4
10924,20682,"fedex",4
10926,13641,"fedex",5
10933,3988,"fedex",5
10943,7761,"fedex",5
10949,15798,"fedex",4
10952,14922,"fedex",4
10957,9329,"fedex",5
10958,20196,"fedex",5
10960,12577,"fedex",5
10961,20477,"fedex",4
10962,17188,"fedex",4
10963,15759,"fedex",5
10965,19366,"fedex",5
10968,7653,"fedex",5
10969,557,"fedex",4
10972,12598,"fedex",5
10980,21189,"fedex",5
10982,10460,"fedex",5
10983,16502,"fedex",5
10984,9197,"fedex",4
10987,3120,"fedex",5
10988,6546,"fedex",4
10991,11522,"fedex",5
10993,16026,"fedex",4
10998,7077,"fedex",5
11000,19268,"fedex",4
11004,2815,"fedex",5
11010,13611,"fedex",4
11018,20144,"fedex",5
11019,6082,"fedex",5
11021,17189,"fedex",5
11022,7576,"fedex",5
11026,15002,"fedex",4
11027,11861,"fedex",5
11028,10379,"fedex",4
11030,7189,"fedex",4
11034,14473,"fedex",4
11035,7820,"fedex",4
11037,15632,"fedex",5
11039,2975,"fedex",5
11044,14188,"fedex",4
11047,11032,"fedex",4
11049,15189,"fedex",4
11051,4715,"fedex",5
11054,15479,"fedex",5
11055,3158,"fedex",4
11059,9081,"fedex",4
11060,969,"fedex",4
11061,8436,"fedex",4
11064,21352,"fedex",5
11065,14289,"fedex",5
11069,3826,"fedex",5
11073,18895,"fedex",5
11078,12446,"fedex",5
11080,17628,"fedex",4
11083,3886,"fedex",4
11084,15609,"fedex",4
11085,8100,"fedex",5
11088,5059,"fedex",4
11089,10496,"fedex",5
11090,16543,"fedex",5
11091,15391,"fedex",4
11095,4165,"fedex",5
11096,14739,"fedex",5
11097,431,"fedex",4
11098,16585,"fedex",5
11100,18871,"fedex",5
11108,5501,"fedex",5
11111,5180,"fedex",5
11114,19407,"fedex",4
11116,225,"fedex",5
11117,10215,"fedex",4
11119,7953,"fedex",5
11121,535,"fedex",4
11126,15623,"fedex",5
11128,17365,"fedex",5
11130,10391,"fedex",5
11131,40,"fedex",4
11132,15960,"fedex",5
11136,6800,"fedex",4
11137,7208,"fedex",4
11140,16940,"fedex",4
11141,4462,"fedex",5
11143,7528,"fedex",4
11144,8413,"fedex",5
11147,250,"fedex",5
11148,21461,"fedex",4
11153,14369,"fedex",5
11154,19079,"fedex",4
11158,12901,"fedex",5
11162,6268,"fedex",5
11171,13015,"fedex",5
11172,20050,"fedex",4
11173,11626,"fedex",4
11174,16087,"fedex",5
11180,12492,"fedex",5
11182,14451,"fedex",4
11183,4681,"fedex",4
11187,18423,"fedex",5
11192,18039,"fedex",5
11193,12029,"fedex",5
11197,13513,"fedex",5
11199,12945,"fedex",4
11200,6382,"fedex",4
11201,4514,"fedex",5
11202,3730,"fedex",5
11203,15579,"fedex",4
11205,2795,"fedex",5
11208,10381,"fedex",4
11209,12915,"fedex",4
11213,16840,"fedex",5
11218,19087,"fedex",5
11220,9777,"fedex",4
11221,3684,"fedex",5
11222,8384,"fedex",5
11225,11578,"fedex",4
11229,19013,"fedex",5
11232,5045,"fedex",4
11233,3708,"fedex",5
11235,21473,"fedex",4
11236,20963,"fedex",4
11237,21017,"fedex",5
11241,19197,"fedex",4
11244,11237,"fedex",4
11245,447,"fedex",4
11247,13522,"fedex",5
11250,13596,"fedex",5
11252,5823,"fedex",5
11256,12737,"fedex",5
11257,11348,"fedex",5
11260,14985,"fedex",5
11263,19881,"fedex",5
11265,593,"fedex",5
11266,5867,"fedex",5
11270,19627,"fedex",5
11271,11529,"fedex",4
11273,6634,"fedex",4
11274,12269,"fedex",4
11277,128,"fedex",5
11279,5115,"fedex",5
11282,243,"fedex",4
11283,1858,"fedex",5
11286,6846,"fedex",4
11287,18302,"fedex",4
11288,18665,"fedex",5
11289,20444,"fedex",5
11292,1206,"fedex",4
11293,18543,"fedex",4
11297,18110,"fedex",5
11299,11977,"fedex",4
11302,3503,"fedex",5
11303,17152,"fedex",5
11309,3946,"fedex",4
11312,2834,"fedex",5
11315,19063,"fedex",5
11317,16254,"fedex",5
11319,18505,"fedex",4
11322,11234,"fedex",4
11326,18576,"fedex",4
11328,17787,"fedex",4
11334,5877,"fedex",4
11335,12997,"fedex",5
11336,1909,"fedex",4
11340,14781,"fedex",5
11342,17134,"fedex",4
11344,17980,"fedex",5
11351,6445,"fedex",4
11354,10009,"fedex",4
11355,13972,"fedex",5
11359,9675,"fedex",5
11361,4521,"fedex",4
11364,9859,"fedex",5
11369,10871,"fedex",5
11372,7675,"fedex",5
11374,3141,"fedex",5
11379,10246,"fedex",5
11380,14,"fedex",5
11383,19359,"fedex",5
11384,620,"fedex",4
11385,11858,"fedex",4
11386,1300,"fedex",5
11387,8190,"fedex",4
11389,9430,"fedex",4
11390,1547,"fedex",5
11393,21071,"fedex",4
11394,8430,"fedex",5
11395,222,"fedex",4
11396,17070,"fedex",4
11397,12696,"fedex",5
11399,9671,"fedex",4
11406,14648,"fedex",5
11408,14214,"fedex",5
11413,9656,"fedex",4
11414,3679,"fedex",4
11415,19948,"fedex",5
11418,17704,"fedex",4
11419,14443,"fedex",4
11422,172,"fedex",4
11427,6888,"fedex",5
11428,3490,"fedex",4
11431,19141,"fedex",5
11433,7259,"fedex",4
11438,8395,"fedex",5
11440,15666,"fedex",4
11441,19706,"fedex",5
11442,1657,"fedex",4
11444,18080,"fedex",4
11445,16065,"fedex",4
11449,11137,"fedex",5
11451,13991,"fedex",4
11454,4416,"fedex",4
11457,1513,"fedex",4
11462,11058,"fedex",4
11464,5485,"fedex",5
11468,9598,"fedex",5
11469,14944,"fedex",4
11471,2209,"fedex",4
11473,12366,"fedex",5
11474,13006,"fedex",5
11478,4722,"fedex",4
11479,17421,"fedex",5
11483,16167,"fedex",4
11486,10106,"fedex",5
11487,3454,"fedex",5
11488,577,"fedex",5
11489,9523,"fedex",4
11492,18383,"fedex",4
11493,17591,"fedex",4
11495,3961,"fedex",5
11496,2871,"fedex",5
11499,3374,"fedex",5
11503,8656,"fedex",5
11504,2868,"fedex",4
11506,9293,"fedex",5
11509,9972,"fedex",4
11510,18138,"fedex",4
11511,7615,"fedex",5
11512,2940,"fedex",4
11513,19508,"fedex",4
11514,8654,"fedex",4
11515,16566,"fedex",4
11518,10072,"fedex",5
11522,6165,"fedex",4
11526,13188,"fedex",5
11527,17834,"fedex",5
11528,18601,"fedex",4
11529,2590,"fedex",5
11530,6545,"fedex",5
11531,7425,"fedex",5
11533,15746,"fedex",5
11538,6881,"fedex",4
11542,15594,"fedex",4
11544,17243,"fedex",4
11547,427,"fedex",4
11548,2434,"fedex",5
11549,16165,"fedex",5
11550,17389,"fedex",5
11551,2981,"fedex",4
11552,19225,"fedex",5
11553,16887,"fedex",5
11559,11716,"fedex",4
11570,18750,"fedex",5
11576,3146,"fedex",4
11580,13681,"fedex",5
11581,12268,"fedex",5
11582,4287,"fedex",5
11588,21440,"fedex",5
11593,4823,"fedex",5
11595,7245,"fedex",5
11596,7783,"fedex",4
11601,15196,"fedex",4
11602,13072,"fedex",4
11603,18031,"fedex",4
11606,2549,"fedex",5
11613,12303,"fedex",5
11614,20900,"fedex",4
11617,2266,"fedex",4
11618,12669,"fedex",4
11622,16890,"fedex",5
11624,2768,"fedex",5
11625,17462,"fedex",5
11626,5791,"fedex",4
11630,17291,"fedex",5
11631,11558,"fedex",4
11634,16348,"fedex",5
11635,17153,"fedex",4
11637,13294,"fedex",5
11640,17407,"fedex",5
11641,11617,"fedex",5
11643,700,"fedex",5
11645,16223,"fedex",5
11647,16857,"fedex",4
11652,6265,"fedex",4
11653,16462,"fedex",5
11655,4638,"fedex",5
11656,19585,"fedex",5
11658,2436,"fedex",5
11660,4982,"fedex",4
11661,14202,"fedex",5
11663,10194,"fedex",4
11666,15134,"fedex",5
11667,18339,"fedex",5
11671,3338,"fedex",5
11672,12550,"fedex",5
11673,5328,"fedex",4
11675,18551,"fedex",5
11676,2722,"fedex",5
11677,6440,"fedex",5
11678,265,"fedex",4
11682,15429,"fedex",4
11684,4863,"fedex",5
11692,16696,"fedex",5
11696,20988,"fedex",5
11697,1427,"fedex",5
11699,5919,"fedex",5
11700,15974,"fedex",4
11701,3114,"fedex",4
11702,6733,"fedex",4
11710,18704,"fedex",4
11711,16622,"fedex",4
11715,14140,"fedex",4
11716,15009,"fedex",5
11718,16833,"fedex",4
11719,13990,"fedex",4
11722,13073,"fedex",5
11723,15411,"fedex",5
11732,20436,"fedex",5
11734,19322,"fedex",4
11736,13414,"fedex",5
11738,13342,"fedex",4
11740,20733,"fedex",4
11746,19354,"fedex",4
11748,7391,"fedex",5
11749,16698,"fedex",4
11750,9355,"fedex",5
11751,5972,"fedex",5
11755,20235,"fedex",4
11756,242,"fedex",5
11759,12639,"fedex",5
11760,15414,"fedex",4
11761,17552,"fedex",5
11762,19535,"fedex",4
11765,7665,"fedex",4
11767,4788,"fedex",4
11768,9436,"fedex",5
11770,1018,"fedex",5
11772,9288,"fedex",4
11776,12014,"fedex",5
11778,21244,"fedex",5
11784,12001,"fedex",5
11790,6752,"fedex",5
11791,721,"fedex",4
11792,7237,"fedex",5
11793,16117,"fedex",4
11795,11042,"fedex",5
11796,13856,"fedex",5
11799,16577,"fedex",4
11801,16347,"fedex",5
11804,16366,"fedex",4
11806,1804,"fedex",5
11812,7130,"fedex",5
11813,17409,"fedex",5
11814,2602,"fedex",5
11816,14744,"fedex",5
11818,7043,"fedex",5
11820,3487,"fedex",4
11821,10549,"fedex",4
11825,20927,"fedex",4
11826,19630,"fedex",4
11827,7006,"fedex",4
11833,1597,"fedex",5
11839,17171,"fedex",5
11841,17559,"fedex",4
11843,5915,"fedex",5
11844,17222,"fedex",5
11849,18158,"fedex",5
11859,2270,"fedex",5
11860,1594,"fedex",4
11861,3023,"fedex",5
11866,1826,"fedex",4
11867,4985,"fedex",5
11868,6232,"fedex",4
11871,153,"fedex",5
11872,19181,"fedex",5
11873,11018,"fedex",5
11875,21627,"fedex",4
11878,21423,"fedex",5
11880,697,"fedex",4
11881,5233,"fedex",5
11886,6380,"fedex",4
11888,113,"fedex",4
11889,1759,"fedex",5
11890,20176,"fedex",4
11900,12195,"fedex",5
11901,12177,"fedex",4
11905,13636,"fedex",4
11909,8544,"fedex",5
11912,11495,"fedex",4
11920,12042,"fedex",4
11922,9984,"fedex",4
11924,12871,"fedex",5
11925,14898,"fedex",5
11932,5125,"fedex",4
11934,1168,"fedex",5
11935,14222,"fedex",4
11936,6493,"fedex",5
11940,20670,"fedex",5
11942,14840,"fedex",5
11945,9935,"fedex",5
11947,4052,"fedex",4
11950,12405,"fedex",4
11957,15083,"fedex",4
11959,9201,"fedex",4
11961,12306,"fedex",5
11963,12234,"fedex",4
11966,12344,"fedex",4
11967,5660,"fedex",4
11968,7679,"fedex",5
11969,4902,"fedex",5
11975,8740,"fedex",5
11976,21504,"fedex",5
11983,1788,"fedex",5
11985,16957,"fedex",5
11986,14788,"fedex",5
11990,6789,"fedex",5
11991,8797,"fedex",4
11993,7128,"fedex",4
11999,6008,"fedex",5
12000,20080,"fedex",4
12001,12643,"fedex",4
12004,16283,"fedex",4
12012,10271,"fedex",5
12016,18452,"fedex",5
12017,19703,"fedex",5
12019,3253,"fedex",4
12020,15052,"fedex",5
12025,16225,"fedex",5
12028,16329,"fedex",4
12029,10884,"fedex",5
12033,3450,"fedex",5
12034,6461,"fedex",4
12036,5039,"fedex",5
12040,15781,"fedex",5
12041,14768,"fedex",5
12042,12841,"fedex",5
12043,11755,"fedex",4
12044,3964,"fedex",5
12048,19866,"fedex",4
12051,14468,"fedex",5
12052,10509,"fedex",5
12054,14933,"fedex",5
12056,4336,"fedex",5
12059,6089,"fedex",5
12066,2649,"fedex",5
12068,13321,"fedex",4
12075,21392,"fedex",5
12078,21388,"fedex",5
12081,10338,"fedex",5
12087,10446,"fedex",4
12093,3453,"fedex",5
12094,18525,"fedex",5
12095,3800,"fedex",4
12098,12416,"fedex",4
12102,11108,"fedex",5
12109,7937,"fedex",5
12112,5310,"fedex",4
12113,429,"fedex",5
12114,5090,"fedex",4
12120,5609,"fedex",5
12122,12055,"fedex",5
12125,8231,"fedex",4
12127,10076,"fedex",4
12136,2885,"fedex",4
12137,20653,"fedex",4
12138,18336,"fedex",4
12141,12541,"fedex",4
12143,16831,"fedex",4
12145,17375,"fedex",4
12152,9908,"fedex",5
12153,19707,"fedex",4
12154,8622,"fedex",4
12155,3832,"fedex",4
12157,5005,"fedex",5
12159,3218,"fedex",5
12160,11148,"fedex",5
12162,11902,"fedex",5
12164,15581,"fedex",4
12165,4817,"fedex",4
12166,2895,"fedex",4
12169,10784,"fedex",4
12172,10044,"fedex",5
12174,5720,"fedex",4
12179,4108,"fedex",5
12180,14235,"fedex",5
12183,16885,"fedex",4
12184,15839,"fedex",4
12187,2247,"fedex",4
12189,193,"fedex",5
12194,7411,"fedex",4
12203,19219,"fedex",4
12205,17168,"fedex",5
12210,15867,"fedex",4
12216,2679,"fedex",4
12221,8887,"fedex",5
12224,18325,"fedex",5
12225,16783,"fedex",5
12232,4129,"fedex",4
12233,20217,"fedex",4
12234,1473,"fedex",4
12239,9916,"fedex",4
12244,14471,"fedex",5
12247,21264,"fedex",5
12256,6343,"fedex",5
12257,17782,"fedex",4
12263,20608,"fedex",5
12270,6841,"fedex",4
12272,488,"fedex",4
12276,2741,"fedex",5
12277,5014,"fedex",5
12279,10077,"fedex",5
12283,15522,"fedex",4
12284,20898,"fedex",5
12286,12731,"fedex",5
12292,17001,"fedex",5
12293,13288,"fedex",4
12294,7342,"fedex",5
12295,13764,"fedex",4
12296,18451,"fedex",5
12298,18448,"fedex",4
12301,16262,"fedex",4
12302,2953,"fedex",4
12306,800,"fedex",4
12307,6526,"fedex",4
12309,14784,"fedex",5
12311,11669,"fedex",5
12314,10747,"fedex",5
12315,4435,"fedex",4
12317,10482,"fedex",5
12319,16363,"fedex",5
12320,11496,"fedex",5
12324,16775,"fedex",4
12325,16655,"fedex",5
12329,20199,"fedex",5
12330,10000,"fedex",4
12332,6036,"fedex",4
12338,10010,"fedex",5
12339,5718,"fedex",4
12342,15207,"fedex",5
12343,10766,"fedex",5
12347,6320,"fedex",4
12348,5596,"fedex",5
12349,21374,"fedex",4
12352,20943,"fedex",4
12356,3938,"fedex",5
12357,16040,"fedex",4
12369,13979,"fedex",5
12371,15346,"fedex",5
12372,1259,"fedex",5
12373,15062,"fedex",4
12374,7609,"fedex",4
12376,12429,"fedex",5
12381,3863,"fedex",4
12382,13776,"fedex",4
12386,8511,"fedex",4
12390,7112,"fedex",4
12393,16525,"fedex",4
12398,10543,"fedex",5
12399,18552,"fedex",5
12401,17696,"fedex",5
12403,11881,"fedex",4
12404,14661,"fedex",4
12406,16324,"fedex",5
12407,17269,"fedex",4
12408,17225,"fedex",4
12409,14673,"fedex",4
12410,11750,"fedex",5
12412,18911,"fedex",4
12418,4412,"fedex",4
12421,1972,"fedex",4
12423,2219,"fedex",4
12425,19041,"fedex",4
12427,1678,"fedex",5
12429,12816,"fedex",4
12430,8212,"fedex",5
12431,5148,"fedex",4
12434,3277,"fedex",4
12436,8561,"fedex",5
12438,21219,"fedex",5
12440,21295,"fedex",5
12443,19353,"fedex",4
12446,19049,"fedex",4
12447,11971,"fedex",4
12457,15446,"fedex",4
12460,3463,"fedex",5
12465,10247,"fedex",4
12467,17253,"fedex",5
12468,6968,"fedex",4
12471,3841,"fedex",4
12472,10370,"fedex",4
12475,20786,"fedex",5
12479,20832,"fedex",4
12483,15752,"fedex",5
12486,3111,"fedex",4
12489,20098,"fedex",5
12490,20453,"fedex",4
12492,20721,"fedex",4
12497,5255,"fedex",5
12501,10734,"fedex",5
12503,4021,"fedex",5
12505,11369,"fedex",4
12506,16477,"fedex",4
12509,11696,"fedex",5
12517,1299,"fedex",5
12521,3762,"fedex",5
12523,9260,"fedex",5
12524,1988,"fedex",5
12525,8123,"fedex",4
12526,3517,"fedex",4
12527,6468,"fedex",5
12532,21169,"fedex",5
12536,6660,"fedex",4
12543,19246,"fedex",4
12548,20652,"fedex",5
12549,2830,"fedex",5
12552,20169,"fedex",5
12553,6065,"fedex",4
12554,12835,"fedex",5
12556,14398,"fedex",4
12557,19787,"fedex",4
12559,9522,"fedex",4
12562,14804,"fedex",4
12565,11701,"fedex",4
12566,3005,"fedex",4
12571,4430,"fedex",4
12573,10825,"fedex",5
12574,15288,"fedex",5
12576,16323,"fedex",4
12577,15957,"fedex",4
12578,14220,"fedex",4
12582,13666,"fedex",4
12585,15879,"fedex",4
12587,7473,"fedex",5
12590,20022,"fedex",5
12595,19838,"fedex",4
12597,15436,"fedex",4
12601,11818,"fedex",5
12602,16521,"fedex",5
12603,14143,"fedex",4
12604,11739,"fedex",5
12606,369,"fedex",4
12607,5853,"fedex",4
12611,17065,"fedex",4
12615,12248,"fedex",5
12616,6865,"fedex",5
12617,10386,"fedex",5
12627,11992,"fedex",4
12628,1834,"fedex",5
12629,10340,"fedex",4
12633,1958,"fedex",5
12635,18918,"fedex",5
12636,13336,"fedex",5
12640,14078,"fedex",5
12641,12879,"fedex",5
12643,20121,"fedex",5
12644,2675,"fedex",4
12645,12984,"fedex",4
12650,17360,"fedex",5
12651,9058,"fedex",5
12653,2300,"fedex",5
12655,11456,"fedex",5
12656,11603,"fedex",5
12658,10715,"fedex",4
12660,9735,"fedex",4
12661,16515,"fedex",5
12664,18618,"fedex",5
12668,13524,"fedex",4
12669,19552,"fedex",5
12670,18084,"fedex",5
12674,13197,"fedex",4
12675,10170,"fedex",5
12677,2476,"fedex",4
12679,8025,"fedex",5
12680,3036,"fedex",4
12689,7863,"fedex",5
12691,13330,"fedex",4
12692,15458,"fedex",4
12693,2185,"fedex",4
12694,10648,"fedex",5
12699,14085,"fedex",5
12700,7180,"fedex",5
12703,8732,"fedex",4
12709,9923,"fedex",4
12710,1740,"fedex",5
12712,2468,"fedex",4
12713,2085,"fedex",5
12718,12082,"fedex",5
12725,20998,"fedex",5
12726,21514,"fedex",4
12732,6608,"fedex",5
12733,4060,"fedex",4
12736,9786,"fedex",5
12738,4144,"fedex",4
12740,199,"fedex",4
12744,6878,"fedex",5
12745,17485,"fedex",5
12747,4505,"fedex",4
12753,20410,"fedex",5
12754,3692,"fedex",4
12755,15590,"fedex",4
12756,5288,"fedex",5
12757,11197,"fedex",5
12760,11981,"fedex",4
12762,2044,"fedex",5
12763,9879,"fedex",5
12764,4921,"fedex",4
12768,15838,"fedex",4
12771,12260,"fedex",5
12773,2999,"fedex",5
12775,4694,"fedex",5
12780,17200,"fedex",5
12781,2843,"fedex",4
12782,11352,"fedex",4
12788,8755,"fedex",4
12789,1204,"fedex",4
12791,2253,"fedex",4
12795,15627,"fedex",5
12796,5579,"fedex",4
12800,5438,"fedex",4
12802,8642,"fedex",4
12803,18398,"fedex",4
12805,8215,"fedex",5
12811,13834,"fedex",4
12813,2474,"fedex",4
12816,2377,"fedex",4
12817,19459,"fedex",4
12818,17861,"fedex",4
12819,8794,"fedex",4
12820,6720,"fedex",5
12821,9190,"fedex",5
12822,12772,"fedex",5
12825,9369,"fedex",5
12827,21020,"fedex",5
12829,21452,"fedex",4
12831,5792,"fedex",5
12832,658,"fedex",5
12834,18000,"fedex",5
12835,17261,"fedex",5
12836,18380,"fedex",5
12838,596,"fedex",4
12843,20302,"fedex",5
12844,19176,"fedex",4
12846,8717,"fedex",4
12857,9371,"fedex",5
12861,12733,"fedex",4
12865,6399,"fedex",5
12866,10554,"fedex",4
12868,760,"fedex",4
12869,14543,"fedex",4
12877,4094,"fedex",5
12878,3578,"fedex",5
12879,8813,"fedex",4
12881,18916,"fedex",4
12888,16999,"fedex",4
12889,20361,"fedex",4
12894,8303,"fedex",5
12898,1552,"fedex",4
12901,12214,"fedex",4
12902,507,"fedex",5
12905,6327,"fedex",5
12908,11271,"fedex",5
12910,18878,"fedex",4
12911,10295,"fedex",5
12912,3093,"fedex",4
12916,15532,"fedex",4
12917,20291,"fedex",5
12919,2320,"fedex",5
12920,20309,"fedex",5
12923,14886,"fedex",5
12924,17875,"fedex",4
12925,474,"fedex",4
12929,5710,"fedex",4
12930,3196,"fedex",5
12931,4008,"fedex",5
12933,1334,"fedex",5
12941,8469,"fedex",4
12943,1684,"fedex",5
12945,10988,"fedex",4
12947,2277,"fedex",4
12948,16185,"fedex",4
12949,5800,"fedex",5
12951,4358,"fedex",5
12952,10770,"fedex",5
12953,9542,"fedex",5
12954,2747,"fedex",5
12957,5676,"fedex",5
12960,406,"fedex",5
12962,8466,"fedex",4
12964,15463,"fedex",5
12966,18643,"fedex",4
12967,6281,"fedex",4
12969,2092,"fedex",5
12973,8865,"fedex",4
12979,3624,"fedex",4
12980,3425,"fedex",5
12981,15860,"fedex",5
12982,3712,"fedex",4
12983,21045,"fedex",5
12986,21175,"fedex",5
12990,140,"fedex",4
12994,9901,"fedex",4
12996,5474,"fedex",5
12997,2373,"fedex",4
13001,10624,"fedex",4
13004,15403,"fedex",5
13005,11639,"fedex",5
13006,3511,"fedex",5
13007,10347,"fedex",4
13009,15554,"fedex",5
13012,9963,"fedex",4
13015,13088,"fedex",5
13022,18763,"fedex",4
13027,3591,"fedex",4
13031,12650,"fedex",4
13033,13467,"fedex",5
13043,13537,"fedex",5
13045,17729,"fedex",5
13050,5181,"fedex",4
13053,13053,"fedex",4
13059,18661,"fedex",4
13060,8342,"fedex",4
13066,20448,"fedex",4
13067,20283,"fedex",5
13068,14102,"fedex",5
13070,19654,"fedex",5
13072,11444,"fedex",5
13073,15184,"fedex",5
13075,4625,"fedex",5
13080,3249,"fedex",5
13083,6431,"fedex",4
13090,8760,"fedex",4
13092,3420,"fedex",5
13094,21507,"fedex",4
13095,21587,"fedex",5
13097,19791,"fedex",5
13099,526,"fedex",5
13101,17181,"fedex",5
13103,13943,"fedex",4
13104,6848,"fedex",5
13105,17237,"fedex",4
13107,14982,"fedex",4
13108,2840,"fedex",5
13111,8249,"fedex",5
13114,8867,"fedex",5
13115,7743,"fedex",5
13116,18217,"fedex",5
13119,18695,"fedex",4
13121,11221,"fedex",4
13124,10935,"fedex",5
13125,14680,"fedex",5
13126,19556,"fedex",4
13131,13720,"fedex",4
13133,12363,"fedex",4
13134,7817,"fedex",5
13137,17530,"fedex",4
13144,20027,"fedex",5
13146,5900,"fedex",5
13147,14376,"fedex",4
13151,20599,"fedex",5
13155,7432,"fedex",4
13158,5354,"fedex",5
13160,9233,"fedex",5
13161,5622,"fedex",5
13163,14407,"fedex",5
13168,20754,"fedex",4
13169,16345,"fedex",4
13170,8453,"fedex",5
13172,8850,"fedex",4
13178,1288,"fedex",5
13181,8221,"fedex",5
13184,3698,"fedex",4
13186,17438,"fedex",5
13190,11804,"fedex",4
13192,17565,"fedex",4
13193,2801,"fedex",5
13195,1538,"fedex",4
13196,12780,"fedex",5
13198,12098,"fedex",4
13201,5595,"fedex",5
13206,18315,"fedex",4
13209,14617,"fedex",4
13211,4910,"fedex",5
13213,7101,"fedex",4
13220,18130,"fedex",4
13221,5854,"fedex",4
13225,19168,"fedex",4
13226,15152,"fedex",4
13227,5673,"fedex",5
13230,10523,"fedex",4
13231,15757,"fedex",5
13232,4326,"fedex",5
13234,2140,"fedex",5
13236,11504,"fedex",4
13240,10921,"fedex",5
13242,11579,"fedex",4
13247,19825,"fedex",4
13248,19108,"fedex",4
13252,19756,"fedex",5
13254,16648,"fedex",4
13260,10023,"fedex",4
13261,12424,"fedex",5
13262,17988,"fedex",5
13265,17355,"fedex",4
13266,12474,"fedex",4
13270,7865,"fedex",5
13275,4740,"fedex",5
13276,8332,"fedex",4
13278,7844,"fedex",4
13279,2024,"fedex",5
13280,1064,"fedex",4
13282,7499,"fedex",4
13288,14343,"fedex",4
13289,3720,"fedex",4
13290,10116,"fedex",5
13291,14675,"fedex",5
13297,16653,"fedex",4
13299,2576,"fedex",5
13300,2758,"fedex",5
13301,13793,"fedex",5
13302,10233,"fedex",4
13304,1123,"fedex",4
13305,226,"fedex",4
13306,5745,"fedex",5
13307,17759,"fedex",5
13309,11592,"fedex",4
13314,4457,"fedex",4
13320,17862,"fedex",5
13322,19682,"fedex",4
13323,4146,"fedex",5
13324,14064,"fedex",4
13326,9378,"fedex",5
13328,19266,"fedex",5
13329,20009,"fedex",4
13330,17928,"fedex",4
13332,5984,"fedex",5
13334,5466,"fedex",5
13336,17637,"fedex",5
13337,17597,"fedex",5
13338,17289,"fedex",5
13340,19114,"fedex",4
13350,12823,"fedex",5
13351,5932,"fedex",4
13352,4486,"fedex",5
13354,5496,"fedex",4
13358,5286,"fedex",5
13364,9892,"fedex",4
13369,12184,"fedex",5
13370,9314,"fedex",5
13372,8526,"fedex",5
13373,7827,"fedex",4
13375,18787,"fedex",5
13376,6066,"fedex",4
13377,1605,"fedex",5
13379,19390,"fedex",4
13385,19190,"fedex",5
13386,11633,"fedex",4
13388,2442,"fedex",5
13390,12763,"fedex",4
13391,20163,"fedex",5
13392,17930,"fedex",4
13393,18660,"fedex",4
13395,16824,"fedex",5
13398,950,"fedex",4
13400,10021,"fedex",5
13402,18864,"fedex",4
13404,14096,"fedex",5
13407,1037,"fedex",4
13408,4925,"fedex",5
13409,18064,"fedex",5
13410,15894,"fedex",5
13412,13367,"fedex",4
13421,4069,"fedex",4
13426,13930,"fedex",5
13427,5287,"fedex",4
13433,10651,"fedex",4
13434,6052,"fedex",4
13435,14903,"fedex",5
13438,13886,"fedex",5
13439,12407,"fedex",5
13440,12406,"fedex",4
13444,4439,"fedex",4
13446,12702,"fedex",4
13449,7294,"fedex",5
13450,19121,"fedex",4
13453,16354,"fedex",4
13457,21427,"fedex",4
13459,4605,"fedex",4
13460,8310,"fedex",5
13462,2794,"fedex",5
13463,4344,"fedex",4
13464,9536,"fedex",4
13466,7442,"fedex",4
13470,15327,"fedex",4
